fecha;NUMERO_NOC;FECHA_RECEPCION;FECHA_ING_RECEPCION;NUMERO_FOLIO;RUT_EMPRESARIO;DIGITO_VERIFICADOR;NOMBRE_EMPRESARIO;CODIGO_EXT_ORIGEN;ORIGEN;ID_ZONA;ZONA;CODIGO_GESTION;GESTION;ID_UNIDAD_OPERATIVA;UNIDAD_OPERATIVA;ID_PROCEDENCIA;PROCEDENCIA;ID_INTERVENCION;INTERVENCION;NUMERO_ACTA;SECUENCIA_ACTA;CODIGO_ESTADO;ESTADO_MADERA;EQUIPO;PAGO;COD_CALIBRADOR;NOMBRE_RECEPTOR;TIPO_INGRESO;AGNO_PLANTACION;FECHA_CORTE;COD_SISCOP_FSC;DES_FSC;ID_FSC;DESCRIP_FSC;COD_SISCOP_CERTFOR;DES_CERTFOR;ID_CERTFOR;DESCRIP_CERTFOR;SISCOP_PRODUCTO;ID_ESPECIE;DESC_ESPECIE;DESCRIP_PROD;LARGO_REAL;LARGO_NOMINAL;CODIGO_PRODUCTO;ID_UNIDAD;DESC_UNIDAD;VOLUMEN_RECB;VOLUMEN_M3_SSC;COD_EXT_DESTINO;DESTINO;COMPLETA;ZONA_FORESTAL_PREDIO;ZONA_FORESTAL_MOVIL;ZONA_COSECHA
2026-05-31T01:01:39;829836;2026-05-31T01:01:39;2026-05-31T01:01:39;829836;77224300-6;6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;20485;REPUTO 1;18;FASA Zona Arauco;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2076466;1;01;Fresca;Y550;;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;T;2011;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 5,5 - Pulpa(PLLF);5,5;5.5;E0550UNCPLLF;1;MR;138.852;202.724;C183;CP MAPA;SI;FASA Zona Arauco;FASA Zona Arauco;FASA Zona Arauco
2026-05-31T01:03:53;829837;2026-05-31T01:03:53;2026-05-31T01:03:53;829837;77224300-6;6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;30639;LIRAYEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;12;COSECHA;2078143;1;01;Fresca;NED1;S;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;T;1994;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 3 - Pulpa Variable S/Corteza(PLVA);3;3;E0300UNSPLVA;1;MR;24.455;32.183;S010;CP VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:03:53;829837;2026-05-31T01:03:53;2026-05-31T01:03:53;829837;77224300-6;6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;30639;LIRAYEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;12;COSECHA;2078143;1;01;Fresca;NED1;S;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;T;1994;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 3,5 - Pulpa Sobre Diametro S/Corteza(PLSD);3,5;3.5;E0350UNSPLSD;1;MR;73.517;124.244;S010;CP VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:03:53;829837;2026-05-31T01:03:53;2026-05-31T01:03:53;829837;77224300-6;6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;30639;LIRAYEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;12;COSECHA;2078143;1;01;Fresca;NED1;S;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;T;1994;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 6 - Pulpa S/Corteza(15MA);6;6;E0600UNS15MA;1;MR;257.44;445.114;S010;CP VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:05:53;829834;2026-05-31T01:05:53;2026-05-31T01:05:53;829834;96567940-5;5;FORESTAL ARAUCO;30656;RUCATAYO;22;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;24;COSECHA;2078012;1;01;Fresca;CIMA63;;96567940-5;CIMA FORESTAL;T;1996;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 3 - Pulpa Variable(PLVA);3;3;E0300UNCPLVA;1;MR;5.427;6.73;S010;CP VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:05:53;829834;2026-05-31T01:05:53;2026-05-31T01:05:53;829834;96567940-5;5;FORESTAL ARAUCO;30656;RUCATAYO;22;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;24;COSECHA;2078012;1;01;Fresca;CIMA63;;96567940-5;CIMA FORESTAL;T;1996;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 3,5 - Pulpa Sobre Diametro(PLSD);3,5;3.5;E0350UNCPLSD;1;MR;9.173;13.87;S010;CP VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:05:53;829834;2026-05-31T01:05:53;2026-05-31T01:05:53;829834;96567940-5;5;FORESTAL ARAUCO;30656;RUCATAYO;22;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;24;COSECHA;2078012;1;01;Fresca;CIMA63;;96567940-5;CIMA FORESTAL;T;1996;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 6 - Pulpa(15MA);6;6;E0600UNC15MA;1;MR;293.356;428.3;S010;CP VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:05:53;829834;2026-05-31T01:05:53;2026-05-31T01:05:53;829834;96567940-5;5;FORESTAL ARAUCO;30656;RUCATAYO;22;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;24;COSECHA;2078012;1;01;Fresca;CIMA63;;96567940-5;CIMA FORESTAL;T;1996;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 6 - Pulpa(8-14);6;6;E0600UNC8-14;1;MR;32.637;47.65;S010;CP VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:07:35;829835;2026-05-31T01:07:35;2026-05-31T01:07:35;829835;96567940-5;5;FORESTAL ARAUCO;21209;LOS NOGALES;11;FASA Zona Chillán;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;24;COSECHA;2077926;1;01;Fresca;CIMA80;;96567940-5;CIMA FORESTAL;T;2012,2011,2013;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 3,5 - Pulpa(PLLF);3,5;3.5;E0350UNCPLLF;1;MR;1.728;2.4;C183;CP MAPA;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán
2026-05-31T01:07:35;829835;2026-05-31T01:07:35;2026-05-31T01:07:35;829835;96567940-5;5;FORESTAL ARAUCO;21209;LOS NOGALES;11;FASA Zona Chillán;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;24;COSECHA;2077926;1;01;Fresca;CIMA80;;96567940-5;CIMA FORESTAL;T;2012,2011,2013;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 5,5 - Pulpa(PLLF);5,5;5.5;E0550UNCPLLF;1;MR;822.373;1088;C183;CP MAPA;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán
2026-05-31T01:10:13;829838;2026-05-31T01:10:13;2026-05-31T01:10:13;829838;77707450-4;4;CONSTRUCTORA HUEQUECURA LTDA.;10532;PALHUEN DE LA MONTANA;1;FASA Zona Constituci;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078311;1;01;Fresca;FA14;;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;T;2008;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 2,44 - Pulpa(PLLF);2,44;2.44;P0244URCPLLF;3;MSS;0;0;T010;CP CONSTITUCION;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci
2026-05-31T01:10:13;829838;2026-05-31T01:10:13;2026-05-31T01:10:13;829838;77707450-4;4;CONSTRUCTORA HUEQUECURA LTDA.;10532;PALHUEN DE LA MONTANA;1;FASA Zona Constituci;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078311;1;01;Fresca;FA14;;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;T;2008;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 4,1 - Regular(CAL1);4,1;4;P0410RRCCAL1;3;MSS;85.5;85.5;T014;CN VINALES;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci
2026-05-31T01:10:39;829839;2026-05-31T01:10:39;2026-05-31T01:10:39;829839;76236744-0;0;SOCIEDAD CONSTRUCTORA RADIMAX;20014;CHILCOS LOS;14;FASA Zona Arauco;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;12;COSECHA;2077771;1;01;Fresca;R21;;76236744-0;RADIMAX LTDA SOC. CONSTRUCTORA;T;2004;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 2,65 - Podado(CAL1);2,65;2.6;P0265PRCCAL1;3;MSS;48.51;48.51;N051;CN LOG NVA ALDEA;SI;FASA Zona Arauco;FASA Zona Arauco;FASA Zona Arauco
2026-05-31T01:10:39;829839;2026-05-31T01:10:39;2026-05-31T01:10:39;829839;76236744-0;0;SOCIEDAD CONSTRUCTORA RADIMAX;20014;CHILCOS LOS;14;FASA Zona Arauco;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;12;COSECHA;2077771;1;01;Fresca;R21;;76236744-0;RADIMAX LTDA SOC. CONSTRUCTORA;T;2004;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 4 - Pulpa(PLLF);4;4;P0400URCPLLF;1;MR;13.77;20.627;C020;CP ARAUCO;SI;FASA Zona Arauco;FASA Zona Arauco;FASA Zona Arauco
2026-05-31T01:10:39;829839;2026-05-31T01:10:39;2026-05-31T01:10:39;829839;76236744-0;0;SOCIEDAD CONSTRUCTORA RADIMAX;20014;CHILCOS LOS;14;FASA Zona Arauco;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;12;COSECHA;2077771;1;01;Fresca;R21;;76236744-0;RADIMAX LTDA SOC. CONSTRUCTORA;T;2004;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 4,1 - Regular(CAL1);4,1;4;P0410RRCCAL1;3;MSS;169.92;169.92;N051;CN LOG NVA ALDEA;SI;FASA Zona Arauco;FASA Zona Arauco;FASA Zona Arauco
2026-05-31T01:10:39;829839;2026-05-31T01:10:39;2026-05-31T01:10:39;829839;76236744-0;0;SOCIEDAD CONSTRUCTORA RADIMAX;20014;CHILCOS LOS;14;FASA Zona Arauco;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;12;COSECHA;2077771;1;01;Fresca;R21;;76236744-0;RADIMAX LTDA SOC. CONSTRUCTORA;T;2004;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 5 - Regular(CAL1);5;4.9;P0500RRCCAL1;3;MSS;7.383;7.383;C033;CN HORCONES;SI;FASA Zona Arauco;FASA Zona Arauco;FASA Zona Arauco
2026-05-31T01:12:07;829840;2026-05-31T01:12:07;2026-05-31T01:12:07;829840;77707450-4;4;CONSTRUCTORA HUEQUECURA LTDA.;10532;PALHUEN DE LA MONTANA;1;FASA Zona Constituci;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078311;1;01;Fresca;FA12;S;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;T;2008;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 2,44 - Pulpa(PLLF);2,44;2.44;P0244URCPLLF;1;MR;95;151.62;T010;CP CONSTITUCION;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci
2026-05-31T01:13:57;829841;2026-05-31T01:13:57;2026-05-31T01:13:57;829841;77707450-4;4;CONSTRUCTORA HUEQUECURA LTDA.;10532;PALHUEN DE LA MONTANA;1;FASA Zona Constituci;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078311;1;02;Quemada;FA11;S;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;T;2008;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA Q - 2,44 - Pulpa(PLLF);2,44;2.44;P0244NRCPLLF;1;MR;36;57.456;T012;CP TENO;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci
2026-05-31T01:13:57;829841;2026-05-31T01:13:57;2026-05-31T01:13:57;829841;77707450-4;4;CONSTRUCTORA HUEQUECURA LTDA.;10532;PALHUEN DE LA MONTANA;1;FASA Zona Constituci;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078311;1;02;Quemada;FA11;S;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;T;2008;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA Q - 4,1 - Regular(CAL1);4,1;4;P0410MRCCAL1;3;MSS;7.22;7.22;T014;CN VINALES;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci
2026-05-31T01:16:23;829842;2026-05-31T01:16:23;2026-05-31T01:16:23;829842;77536620-6;6;FORESTAL SAN AGUSTIN LTDA.;30405;BELEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078177;1;01;Fresca;TSA3;S;77536620-6;SAN AGUSTIN FORESTAL;T;1988;2026-05-29T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 2,65 - Podado Semi/Des(CAL1);2,65;2.6;P0265PRZCAL1;3;MSS;8.52;8.52;N051;CN LOG NVA ALDEA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:16:23;829842;2026-05-31T01:16:23;2026-05-31T01:16:23;829842;77536620-6;6;FORESTAL SAN AGUSTIN LTDA.;30405;BELEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078177;1;01;Fresca;TSA3;S;77536620-6;SAN AGUSTIN FORESTAL;T;1988;2026-05-29T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 2,65 - Regular Semi/Des(CAL1);2,65;2.6;P0265RRZCAL1;3;MSS;64.092;64.092;N051;CN LOG NVA ALDEA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:16:23;829842;2026-05-31T01:16:23;2026-05-31T01:16:23;829842;77536620-6;6;FORESTAL SAN AGUSTIN LTDA.;30405;BELEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078177;1;01;Fresca;TSA3;S;77536620-6;SAN AGUSTIN FORESTAL;T;1988;2026-05-29T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 3 - Pulpa Variable Semi/Des(PLVA);3;3;P0300URZPLVA;1;MR;10.265;13.006;N011;PTA NVA ALDEA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:16:23;829842;2026-05-31T01:16:23;2026-05-31T01:16:23;829842;77536620-6;6;FORESTAL SAN AGUSTIN LTDA.;30405;BELEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078177;1;01;Fresca;TSA3;S;77536620-6;SAN AGUSTIN FORESTAL;T;1988;2026-05-29T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 4,6 - Regular Semi/Des(CAL1);4,6;4.5;P0460RRZCAL1;3;MSS;82.08;82.08;S012;CN VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:16:23;829842;2026-05-31T01:16:23;2026-05-31T01:16:23;829842;77536620-6;6;FORESTAL SAN AGUSTIN LTDA.;30405;BELEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078177;1;01;Fresca;TSA3;S;77536620-6;SAN AGUSTIN FORESTAL;T;1988;2026-05-29T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 5,5 - Pulpa Semi/Des(PLLF);5,5;5.5;P0550URZPLLF;1;MR;17.467;26.952;N011;PTA NVA ALDEA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:16:23;829842;2026-05-31T01:16:23;2026-05-31T01:16:23;829842;77536620-6;6;FORESTAL SAN AGUSTIN LTDA.;30405;BELEN;21;FASA Zona Valdivia;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2078177;1;01;Fresca;TSA3;S;77536620-6;SAN AGUSTIN FORESTAL;T;1988;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 4,1 - Regular Semi/Des(CAL1);4,1;4;P0410RRZCAL1;3;MSS;241.92;241.92;S012;CN VALDIVIA;SI;FASA Zona Valdivia;FASA Zona Valdivia;FASA Zona Valdivia
2026-05-31T01:16:41;829843;2026-05-31T01:16:41;2026-05-31T01:16:41;829843;77141170-3;3;FORESTAL RIO VERDE LTDA.;80115;CARTAGO FBB;8;FASA Zona Chillán;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;12;COSECHA;2077882;1;01;Fresca;HT42;S;77141170-3;RIO VERDE LTDA. FORESTAL;T;2014;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUNI;EUNI - 5,5 - Pulpa(PLLF);5,5;5.5;E0550UNCPLLF;1;MR;665.32;880.218;C183;CP MAPA;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán
2026-05-31T01:17:09;829844;2026-05-31T01:17:09;2026-05-31T01:17:09;829844;76489220-8;8;SERVICIOS MOLINO EL SOL LTDA;10218;EL MAITEN - S;23;FASA Zona Chillán;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2077834;1;01;Fresca;SOL11;;76489220-8;MOLINO EL SOL LTDA SERVICIOS;T;2016;2026-05-28T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUGL;EUGL - 3 - Pulpa Variable(PLVA);3;3;E0300UGCPLVA;1;MR;26.425;32.767;C183;CP MAPA;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán
2026-05-31T01:17:09;829844;2026-05-31T01:17:09;2026-05-31T01:17:09;829844;76489220-8;8;SERVICIOS MOLINO EL SOL LTDA;10218;EL MAITEN - S;23;FASA Zona Chillán;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2077834;1;01;Fresca;SOL11;;76489220-8;MOLINO EL SOL LTDA SERVICIOS;T;2016;2026-05-28T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUGL;EUGL - 5,5 - Pulpa(PLLF);5,5;5.5;E0550UGCPLLF;1;MR;86.08;113.884;C183;CP MAPA;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán
2026-05-31T01:17:09;829844;2026-05-31T01:17:09;2026-05-31T01:17:09;829844;76489220-8;8;SERVICIOS MOLINO EL SOL LTDA;10218;EL MAITEN - S;23;FASA Zona Chillán;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2077834;1;01;Fresca;SOL11;;76489220-8;MOLINO EL SOL LTDA SERVICIOS;T;2016;2026-05-28T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 3,5 - Pulpa(PLLF);3,5;3.5;P0350URCPLLF;1;MR;6.165;9.839;N011;PTA NVA ALDEA;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán
2026-05-31T01:17:09;829844;2026-05-31T01:17:09;2026-05-31T01:17:09;829844;76489220-8;8;SERVICIOS MOLINO EL SOL LTDA;10218;EL MAITEN - S;23;FASA Zona Chillán;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2077834;1;01;Fresca;SOL11;;76489220-8;MOLINO EL SOL LTDA SERVICIOS;T;2016;2026-05-28T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 3,75 - Regular(CAL1);3,75;3.65;P0375RRCCAL1;3;MSS;3.978;3.978;N051;CN LOG NVA ALDEA;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán
2026-05-31T01:18:19;829845;2026-05-31T01:18:19;2026-05-31T01:18:19;829845;79662560-0;0;FORESTAL MILLALEMU Y CIA.LTDA.;10728;CHAMIZAL;5;FASA Zona Constituci;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2077946;1;01;Fresca;TEA08;;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;T;2011;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUGL;EUGL - 3 - Pulpa Variable(PLVA);3;3;E0300UGCPLVA;1;MR;24.59;30.492;N011;PTA NVA ALDEA;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci
2026-05-31T01:18:19;829845;2026-05-31T01:18:19;2026-05-31T01:18:19;829845;79662560-0;0;FORESTAL MILLALEMU Y CIA.LTDA.;10728;CHAMIZAL;5;FASA Zona Constituci;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2077946;1;01;Fresca;TEA08;;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;T;2011;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;EUGL;EUGL - 5,5 - Pulpa(PLLF);5,5;5.5;E0550UGCPLLF;1;MR;3.381;4.936;N011;PTA NVA ALDEA;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci
2026-05-31T01:18:19;829845;2026-05-31T01:18:19;2026-05-31T01:18:19;829845;79662560-0;0;FORESTAL MILLALEMU Y CIA.LTDA.;10728;CHAMIZAL;5;FASA Zona Constituci;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;33;COSECHA;2077946;1;01;Fresca;TEA08;;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;T;2011;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 2,44 - Pulpa(PLLF);2,44;2.44;P0244URCPLLF;1;MR;33.6;53.626;T010;CP CONSTITUCION;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci
2026-05-31T01:26:23;829846;2026-05-31T01:26:23;2026-05-31T01:26:23;829846;96567940-5;5;FORESTAL ARAUCO;20071;CARAMAVIDA;18;FASA Zona Arauco;PROB;PRODUCCION EN BOSQUE;5;COSECHA;2;Produccion;24;COSECHA;2077437;1;01;Fresca;CIMA12;;96567940-5;CIMA FORESTAL;T;1995,1984,1993,2005;2026-05-30T16:00:00;1;FSC;1;FSC 100%-SA-FM/COC-004173;2;CERTFOR;1;100% CERTIFICADO CERTFOR-CL21/819943415;0;0;PIRA;PIRA - 2,65 - Regular(CAL1);2,65;2.6;P0265RRCCAL1;3;MSS;34.911;34.911;C033;CN HORCONES;SI;FASA Zona Arauco;FASA Zona Arauco;FASA Zona Arauco
